peak_ID,zv9_target,Z9_chr,Z9_start,Z9_end,G10_chr,G10_start,G10_end,G10_short_chr,G10_short_start,G10_short_end,GFP_score,noGFP_score,labels
noGFP_NFR_fo_2770,dlg1l,chr2,4958480,4958655,chr2,5229416,5229591,chr2,5229428,5229552,4,5.74,nonPSAE
noGFP_NFR_fo_2771,parla,chr2,5213017,5213305,chr2,5658745,5659033,chr2,5658861,5658985,6.4,7.57,nonPSAE
noGFP_NFR_fo_2772,sst2,chr2,5396008,5396503,chr2,5841736,5842231,chr2,5841958,5842082,8.7,9.9,nonPSAE
noGFP_NFR_fo_2773,slc35d1b,chr2,5418359,5418731,chr2,5864087,5864459,chr2,5864234,5864358,6.83,7.83,nonPSAE
noGFP_NFR_fo_2774,slc35d1b,chr2,5419071,5419609,chr2,5864799,5865337,chr2,5864928,5865052,7.12,8.76,nonPSAE
noGFP_NFR_fo_2775,tmem125b,chr2,5584433,5584911,chr2,6030161,6030639,chr2,6030343,6030467,6.06,7.31,nonPSAE
noGFP_NFR_fo_2776,rgs18,chr2,6243005,6243409,chr2,6626700,6627104,chr2,6626830,6626954,7.8,8.76,nonPSAE
noGFP_NFR_fo_2777,ddr2b,chr2,6675550,6675794,chr2,7099120,7099364,chr2,7099161,7099285,3.51,4.93,nonPSAE
noGFP_NFR_fo_2779,zgc:153115,chr2,6949975,6950564,chr2,7373545,7374134,chr2,7373883,7374007,7.69,8.5,nonPSAE
noGFP_NFR_fo_278,map3k1,chr10,7936475,7936876,chr10,5945525,5950038,chr10,5945640,5945764,6.36,7.18,nonPSAE
noGFP_NFR_fo_2780,ripk2,chr2,7274769,7274870,chr2,7762749,7762850,chr2,7762754,7762878,4.27,5.64,nonPSAE
noGFP_NFR_fo_2781,si:ch211-38m6.6,chr2,7673870,7674240,chr2,8091524,8091894,chr2,8091639,8091763,5.65,6.86,nonPSAE
noGFP_NFR_fo_2782,si:ch211-38m6.6,chr2,7677438,7677963,chr2,8095092,8095617,chr2,8095290,8095414,7.42,8.38,nonPSAE
noGFP_NFR_fo_2783,si:ch211-38m6.6,chr2,7684436,7684841,chr2,8102090,8102495,chr2,8102205,8102329,5.66,6.61,nonPSAE
noGFP_NFR_fo_2784,si:ch211-38m6.6,chr2,7711942,7712438,chr2,8129596,8130092,chr2,8129854,8129978,6.76,7.49,nonPSAE
noGFP_NFR_fo_2786,ephb3a,chr2,7745056,7745584,chr2,8162710,8163238,chr2,8162923,8163047,6.19,7.69,nonPSAE
noGFP_NFR_fo_2787,fubp1,chr2,8420647,8420864,chr2,8838301,8838518,chr2,8838355,8838479,4.05,5.93,nonPSAE
noGFP_NFR_fo_2788,gipc2,chr2,9400210,9400774,chr2,9776887,9777451,chr2,9777193,9777317,7.43,8.66,nonPSAE
noGFP_NFR_fo_2789,zgc:110602,chr2,9783728,9784091,chr2,10197011,10197374,chr2,10197187,10197311,4.46,6,nonPSAE
noGFP_NFR_fo_279,paqr3b,chr10,9312889,9313124,chr10,9388845,9389080,chr10,9388965,9389089,5.85,6.72,nonPSAE
noGFP_NFR_fo_2790,dmbx1a,chr2,9982031,9982281,chr2,10395314,10395564,chr2,10395303,10395427,5.66,6.79,nonPSAE
noGFP_NFR_fo_2791,dmbx1a,chr2,9984269,9984627,chr2,10397380,10397738,chr2,10397504,10397628,6.64,7.94,nonPSAE
noGFP_NFR_fo_2791,dmbx1a,chr2,9984269,9984627,chr2,10397380,10397738,chr2,10397708,10397832,4.83,6.52,nonPSAE
noGFP_NFR_fo_2791,dmbx1a,chr2,9984269,9984627,chr2,10397380,10397738,chr2,10397504,10397628,6.64,7.94,nonPSAE
noGFP_NFR_fo_2791,dmbx1a,chr2,9984269,9984627,chr2,10397380,10397738,chr2,10397708,10397832,4.83,6.52,nonPSAE
noGFP_NFR_fo_2792,dmbx1a,chr2,9984659,9984752,chr2,10397770,10397863,chr2,10397708,10397832,4.83,6.52,nonPSAE
noGFP_NFR_fo_2793,dmbx1a,chr2,9991103,9991536,chr2,10404209,10404642,chr2,10404411,10404535,6.33,7.55,nonPSAE
noGFP_NFR_fo_2794,gadd45aa,chr2,10100665,10101091,chr2,10525761,10526187,chr2,10525839,10525963,5.84,7.05,nonPSAE
noGFP_NFR_fo_2795,wls,chr2,10154279,10154764,chr2,10579375,10579860,chr2,10579590,10579714,8.77,9.5,nonPSAE
noGFP_NFR_fo_2796,wls,chr2,10160654,10161023,chr2,10585750,10586119,chr2,10585825,10585949,6.51,7.73,nonPSAE
noGFP_NFR_fo_2797,wls,chr2,10164785,10165176,chr2,10589881,10590272,chr2,10589953,10590077,6.52,7.49,nonPSAE
noGFP_NFR_fo_2798,ssbp3a,chr2,10785982,10786294,chr2,11211078,11211390,chr2,11211213,11211337,4.21,5.58,nonPSAE
noGFP_NFR_fo_2799,ftr01,chr2,11485566,11486101,chr2,11910662,11911197,chr2,11910826,11910950,7.74,8.72,nonPSAE
noGFP_NFR_fo_28,efnb2b,chr1,6773682,6774057,chr1,6976314,6976689,chr1,6976334,6976458,7.17,7.86,nonPSAE
noGFP_NFR_fo_280,morn5,chr10,9568699,9569285,chr10,9644655,9645241,chr10,9644937,9645061,7.5,8.49,nonPSAE
noGFP_NFR_fo_2800,ftr01,chr2,11490134,11490630,chr2,11915230,11915726,chr2,11915280,11915404,4.82,6.93,nonPSAE
noGFP_NFR_fo_2801,ftr01,chr2,11508441,11508928,chr2,11933537,11934024,chr2,11933599,11933723,6.4,7.45,nonPSAE
noGFP_NFR_fo_2802,ftr01,chr2,11510843,11511242,chr2,11935939,11936338,chr2,11936069,11936193,6.85,8.23,nonPSAE
noGFP_NFR_fo_2803,ftr01,chr2,11538817,11539815,chr2,11963913,11964911,chr2,11964312,11964436,8.89,9.71,nonPSAE
noGFP_NFR_fo_2804,ftr01,chr2,11546069,11546458,chr2,11971165,11971554,chr2,11971312,11971436,6.76,7.78,nonPSAE
noGFP_NFR_fo_2805,ftr01,chr2,11567383,11567924,chr2,11992479,11993020,chr2,11992723,11992847,8.21,8.94,nonPSAE
noGFP_NFR_fo_2806,abhd3,chr2,11706555,11706667,chr2,12131651,12131763,chr2,12131680,12131804,5.86,6.93,nonPSAE
noGFP_NFR_fo_2807,tctex1d1,chr2,14246012,14246330,chr2,14544056,14544374,chr2,14544123,14544247,4.89,6.05,nonPSAE
noGFP_NFR_fo_2808,tctex1d1,chr2,14525617,14525818,chr2,15036444,15036645,chr2,15036427,15036551,3.97,5.34,nonPSAE
noGFP_NFR_fo_2809,hccsal,chr2,14617958,14618693,chr2,15128785,15129520,chr2,15129000,15129128,5.43,6.58,nonPSAE
noGFP_NFR_fo_2809,hccsal,chr2,14617958,14618693,chr2,15128785,15129520,chr2,15129054,15129178,7.3,8.25,nonPSAE
noGFP_NFR_fo_2809,hccsal,chr2,14617958,14618693,chr2,15128785,15129520,chr2,15129000,15129128,5.43,6.58,nonPSAE
noGFP_NFR_fo_2809,hccsal,chr2,14617958,14618693,chr2,15128785,15129520,chr2,15129054,15129178,7.3,8.25,nonPSAE
noGFP_NFR_fo_2810,hccsal,chr2,14792284,14792507,chr2,15303111,15303334,chr2,15303174,15303298,5.18,6.94,nonPSAE
noGFP_NFR_fo_2811,hccsal,chr2,14793506,14793957,chr2,15304333,15304784,chr2,15304490,15304614,7.24,8.2,nonPSAE
noGFP_NFR_fo_2812,hccsa,chr2,14834345,14834535,chr2,15345172,15345362,chr2,15345229,15345353,4.03,5.33,nonPSAE
noGFP_NFR_fo_2813,hccsa,chr2,14836357,14836473,chr2,15347184,15347300,chr2,15347223,15347347,4.67,5.86,nonPSAE
noGFP_NFR_fo_2814,arhgap29b,chr2,14967445,14968004,chr2,15478272,15478831,chr2,15478607,15478731,6.9,8.02,nonPSAE
noGFP_NFR_fo_2815,abca4b,chr2,15043405,15043722,chr2,15554232,15554549,chr2,15554333,15554457,6.37,7.2,nonPSAE
noGFP_NFR_fo_2816,abca4b,chr2,15065790,15066256,chr2,15576617,15577083,chr2,15576747,15576871,6.07,7.36,nonPSAE
noGFP_NFR_fo_2817,col11a1b,chr2,15381055,15381316,chr2,15891882,15892143,chr2,15891928,15892052,3.51,6.33,nonPSAE
noGFP_NFR_fo_2818,vav3b,chr2,15647148,15647595,chr2,16157975,16158422,chr2,16158211,16158335,7.55,8.29,nonPSAE
noGFP_NFR_fo_2819,sh3glb1,chr2,16074971,16076084,chr2,16585798,16586911,chr2,16586267,16586391,7.88,8.54,nonPSAE
noGFP_NFR_fo_282,sh2d3ca,chr10,10175850,10176736,chr10,10251716,10252602,chr10,10251963,10252087,7.67,9.05,nonPSAE
noGFP_NFR_fo_2820,zgc:158450,chr2,16565044,16565656,chr2,17139326,17139938,chr2,17139608,17139732,6.3,7.36,nonPSAE
noGFP_NFR_fo_2821,ptprfb,chr2,17549203,17549680,chr2,18106532,18107009,chr2,18106684,18106808,7.04,8.19,nonPSAE
noGFP_NFR_fo_2822,ptprfb,chr2,17592001,17592261,chr2,18149330,18149590,chr2,18149393,18149517,6.39,7.74,nonPSAE
noGFP_NFR_fo_2823,ptprfb,chr2,17751925,17752545,chr2,18309254,18309874,chr2,18309616,18309740,5.88,7.81,nonPSAE
noGFP_NFR_fo_2824,palmda,chr2,19003995,19004115,chr2,19799030,19799150,chr2,19799009,19799133,7.28,7.89,nonPSAE
noGFP_NFR_fo_2825,agla,chr2,20171160,20171593,chr2,18631820,18632253,chr2,18631943,18632067,6.49,8.31,nonPSAE
noGFP_NFR_fo_2826,agla,chr2,20171703,20171909,chr2,18631504,18631710,chr2,18631567,18631691,4.84,6.43,nonPSAE
noGFP_NFR_fo_2827,rxrga,chr2,20492854,20493399,chr2,21065464,21066009,chr2,21065783,21065907,6.99,7.79,nonPSAE
noGFP_NFR_fo_2828,chd7,chr2,21571310,21572211,chr2,22116725,22117626,chr2,22116987,22117111,5.23,6.64,nonPSAE
noGFP_NFR_fo_2829,chd7,chr2,21586661,21587754,chr2,22132076,22133169,chr2,22132522,22132646,7.34,8.19,nonPSAE
noGFP_NFR_fo_2830,chd7,chr2,21590385,21590896,chr2,22135800,22136311,chr2,22136074,22136198,8.28,8.84,nonPSAE
noGFP_NFR_fo_2831,chd7,chr2,21601840,21602520,chr2,22147255,22147935,chr2,22147666,22147790,9.26,9.84,nonPSAE
noGFP_NFR_fo_2833,chd7,chr2,21614275,21614701,chr2,22159690,22160116,chr2,22160056,22160180,5.69,6.67,nonPSAE
noGFP_NFR_fo_2834,chd7,chr2,21614702,21614878,chr2,22160117,22160293,chr2,22160056,22160180,5.69,6.67,nonPSAE
noGFP_NFR_fo_2835,ca8,chr2,21692830,21693078,chr2,22238245,22238493,chr2,22238319,22238443,5.06,6.7,nonPSAE
noGFP_NFR_fo_2836,ca8,chr2,21750887,21751067,chr2,22296302,22296482,chr2,22296351,22296475,3.97,5.84,nonPSAE
noGFP_NFR_fo_2837,ca8,chr2,21780883,21781361,chr2,22326298,22326776,chr2,22326396,22326520,7.45,8.34,nonPSAE
noGFP_NFR_fo_2838,cyp7a1a,chr2,21804465,21804916,chr2,22349880,22350331,chr2,22349993,22350117,6.86,7.72,nonPSAE
noGFP_NFR_fo_2839,cyp7a1a,chr2,21812081,21812332,chr2,22357496,22357747,chr2,22357543,22357667,6.2,7.34,nonPSAE
noGFP_NFR_fo_284,sh2d3ca,chr10,10185409,10186075,chr10,10261275,10261941,chr10,10261716,10261840,7.49,8.33,nonPSAE
noGFP_NFR_fo_2840,cyp7a1a,chr2,21895578,21895955,chr2,22440993,22441370,chr2,22441091,22441215,5.94,7.05,nonPSAE
noGFP_NFR_fo_2841,cyp7a1a,chr2,21896259,21896387,chr2,22441674,22441802,chr2,22441722,22441846,5.26,6.54,nonPSAE
noGFP_NFR_fo_2842,cyp7a1a,chr2,21896433,21896887,chr2,22441848,22442302,chr2,22441931,22442055,6.2,7.99,nonPSAE
noGFP_NFR_fo_2843,cyp7a1a,chr2,21898066,21898430,chr2,22443481,22443845,chr2,22443584,22443708,5.06,6.14,nonPSAE
noGFP_NFR_fo_2844,hfm1,chr2,22990428,22990530,chr2,22899383,22899485,chr2,22899373,22899497,4.13,5.67,nonPSAE
noGFP_NFR_fo_2846,angptl4,chr2,23326830,23327568,chr2,24880926,24881664,chr2,24881001,24881125,8.54,9.66,nonPSAE
noGFP_NFR_fo_2847,angptl4,chr2,23330298,23330500,chr2,24877994,24878196,chr2,24878020,24878144,5.19,6.36,nonPSAE
noGFP_NFR_fo_2848,slc35g2a,chr2,24804196,24804907,chr2,25378973,25379684,chr2,25379176,25379300,7.39,8.15,nonPSAE
noGFP_NFR_fo_2849,nceh1a,chr2,25039791,25040272,chr1,12210711,12211192,chr1,12210816,12210940,7.32,8.08,nonPSAE
noGFP_NFR_fo_285,urm1,chr10,10284902,10285536,chr10,10360768,10361402,chr10,10361064,10361188,7.24,8.43,nonPSAE
noGFP_NFR_fo_2850,nceh1a,chr2,25052004,25052502,chr1,12222924,12223422,chr1,12223048,12223172,5.86,7.55,nonPSAE
noGFP_NFR_fo_2851,si:dkey-5n7.2,chr2,25119090,25119604,chr1,12290010,12290524,chr1,12290128,12290252,5.67,6.81,nonPSAE
noGFP_NFR_fo_2852,si:dkey-5n7.2,chr2,25308426,25308678,chr1,12479346,12479598,chr1,12479398,12479522,4.43,6.2,nonPSAE
noGFP_NFR_fo_2853,ppp2r3a,chr2,25417100,25417370,chr2,25613296,25613566,chr2,25613349,25613473,4.53,5.97,nonPSAE
noGFP_NFR_fo_2854,fndc3ba,chr2,25471008,25471998,chr2,25667204,25668194,chr2,25667668,25667792,8.96,9.68,nonPSAE
noGFP_NFR_fo_2855,fndc3ba,chr2,25473709,25474314,chr2,25669905,25670510,chr2,25670204,25670328,7.94,8.89,nonPSAE
noGFP_NFR_fo_2856,fndc3ba,chr2,25481333,25481740,chr2,25677529,25677936,chr2,25677807,25677931,5.86,6.74,nonPSAE
noGFP_NFR_fo_2857,fndc3ba,chr2,25488778,25489267,chr2,25684974,25685463,chr2,25685119,25685243,6.82,7.7,nonPSAE
noGFP_NFR_fo_2858,fndc3ba,chr2,25581516,25581819,chr2,25777712,25778015,chr2,25777821,25777945,6.28,7.16,nonPSAE
noGFP_NFR_fo_2859,tnika,chr2,25806105,25806542,chr2,26002301,26002738,chr2,26002364,26002488,7.93,8.59,nonPSAE
noGFP_NFR_fo_286,urm1,chr10,10296267,10296818,chr10,10372133,10372684,chr10,10372355,10372479,6.58,7.94,nonPSAE
noGFP_NFR_fo_2860,cldn11a,chr2,26175973,26176187,chr2,26372169,26372383,chr2,26372187,26372311,4.18,5.43,nonPSAE
noGFP_NFR_fo_2861,lppr3a,chr2,26325779,26326104,chr2,26521975,26522300,chr2,26522129,26522253,7.13,8.04,nonPSAE
noGFP_NFR_fo_2862,lppr3a,chr2,26326667,26327697,chr2,26522863,26523893,chr2,26523385,26523509,8.19,9.06,nonPSAE
noGFP_NFR_fo_2863,lppr3a,chr2,26333111,26333500,chr2,26529307,26529696,chr2,26529441,26529565,6.03,7.63,nonPSAE
noGFP_NFR_fo_2864,rabggtb,chr2,26576944,26577868,chr2,26773140,26774064,chr2,26773594,26773718,6.22,7.39,nonPSAE
noGFP_NFR_fo_2865,cdh7,chr2,27135535,27136317,chr2,27331731,27332513,chr2,27332038,27332162,7.25,8.75,nonPSAE
noGFP_NFR_fo_2866,cdh7,chr2,27137556,27138135,chr2,27333752,27334331,chr2,27334055,27334179,6.15,7.73,nonPSAE
noGFP_NFR_fo_2867,cdh7,chr2,27138522,27138658,chr2,27334718,27334854,chr2,27334660,27334784,4,5.49,nonPSAE
noGFP_NFR_fo_2868,cdh7,chr2,27148581,27148824,chr2,27344777,27345020,chr2,27344847,27344971,7.05,7.84,nonPSAE
noGFP_NFR_fo_2869,tesk2,chr2,27499759,27500155,chr2,27695955,27696351,chr2,27696054,27696178,6.5,7.83,nonPSAE
noGFP_NFR_fo_287,cercam,chr10,10299291,10299649,chr10,10375157,10375515,chr10,10375280,10375404,5.6,7.07,nonPSAE
noGFP_NFR_fo_2870,zgc:153394,chr2,27581339,27581587,chr2,27777535,27777783,chr2,27777620,27777744,5.03,6.52,nonPSAE
noGFP_NFR_fo_2871,zgc:153394,chr2,27585797,27586312,chr2,27781993,27782508,chr2,27782215,27782339,6.19,7.44,nonPSAE
noGFP_NFR_fo_2872,zgc:153394,chr2,27590265,27590516,chr2,27786461,27786712,chr2,27786531,27786655,5.95,6.88,nonPSAE
noGFP_NFR_fo_2873,zgc:153394,chr2,27628993,27630408,chr2,27825189,27826604,chr2,27826057,27826181,8.22,9.03,nonPSAE
noGFP_NFR_fo_2874,urod,chr2,27648451,27648915,chr2,27844647,27845111,chr2,27844844,27844968,7.46,8.47,nonPSAE
noGFP_NFR_fo_2875,urod,chr2,27665329,27665936,chr2,27861525,27862132,chr2,27861790,27861914,7.02,8.15,nonPSAE
noGFP_NFR_fo_2877,dhcr7,chr2,27921906,27922373,chr2,28619939,28620406,chr2,28620131,28620255,7.17,8.09,nonPSAE
noGFP_NFR_fo_2878,dhcr7,chr2,27935956,27936274,chr2,28633989,28634307,chr2,28634116,28634240,4.67,6.3,nonPSAE
noGFP_NFR_fo_2879,cdh6,chr2,28261482,28262347,chr2,28437967,28438832,chr2,28438128,28438252,6.81,7.66,nonPSAE
noGFP_NFR_fo_288,cercam,chr10,10305375,10305736,chr10,10381241,10381602,chr10,10381384,10381508,4.77,6.94,nonPSAE
noGFP_NFR_fo_2880,cdh6,chr2,28271460,28271668,chr2,28447945,28448153,chr2,28448004,28448128,5.47,6.71,nonPSAE
noGFP_NFR_fo_2881,cdh6,chr2,28273320,28273833,chr2,28449805,28450318,chr2,28450037,28450161,7.74,9.14,nonPSAE
noGFP_NFR_fo_2882,cdh6,chr2,28273903,28274093,chr2,28450388,28450578,chr2,28450385,28450509,5.24,6.58,nonPSAE
noGFP_NFR_fo_2883,cdh6,chr2,28287204,28287589,chr2,28463689,28464074,chr2,28463783,28463907,5.94,7.24,nonPSAE
noGFP_NFR_fo_2884,cdh6,chr2,28307599,28307808,chr2,28484084,28484293,chr2,28484116,28484240,4.77,6.17,nonPSAE
noGFP_NFR_fo_2885,cdh6,chr2,28352252,28352806,chr2,28528637,28529191,chr2,28528930,28529054,5.92,7.4,nonPSAE
noGFP_NFR_fo_2886,ptf1a,chr2,29475966,29476257,chr2,29777601,29777892,chr2,29777695,29777819,6.08,7.08,nonPSAE
noGFP_NFR_fo_2887,dnajb6a,chr2,29803951,29804430,chr2,30105586,30106065,chr2,30105797,30105921,4.63,6.34,nonPSAE
noGFP_NFR_fo_2888,jph1b,chr2,30030035,30030274,chr2,30331670,30331909,chr2,30331729,30331853,5.38,6.91,nonPSAE
noGFP_NFR_fo_2889,si:dkey-94e7.2,chr2,30350312,30350803,chr2,30651947,30652438,chr2,30652132,30652256,6.96,8.57,nonPSAE
noGFP_NFR_fo_289,cercam,chr10,10315489,10316238,chr10,10391355,10392104,chr10,10391692,10391816,6.23,7.38,nonPSAE
noGFP_NFR_fo_2890,si:dkey-94e7.2,chr2,30351106,30351238,chr2,30652741,30652873,chr2,30652712,30652836,5.36,6.77,nonPSAE
noGFP_NFR_fo_2891,si:dkey-94e7.2,chr2,30353363,30353629,chr2,30654998,30655264,chr2,30655110,30655234,6.3,7.58,nonPSAE
noGFP_NFR_fo_2892,si:dkey-94e7.2,chr2,30353795,30353964,chr2,30655430,30655599,chr2,30655438,30655562,5.6,6.59,nonPSAE
noGFP_NFR_fo_2893,si:dkey-94e7.2,chr2,30373779,30374335,chr2,30675414,30675970,chr2,30675716,30675840,7.03,8.6,nonPSAE
noGFP_NFR_fo_2894,lipin2,chr2,30735361,30735664,chr2,31036996,31037299,chr2,31037053,31037177,6.14,7.13,nonPSAE
noGFP_NFR_fo_2895,lipin2,chr2,30838293,30838627,chr2,31139353,31139687,chr2,31139539,31139663,4.84,6.3,nonPSAE
noGFP_NFR_fo_2896,yes1,chr2,31027148,31027537,chr2,31328208,31328597,chr2,31328333,31328457,6.99,8.21,nonPSAE
noGFP_NFR_fo_2897,si:ch211-106h4.6,chr2,31329970,31330201,chr2,31631030,31631261,chr2,31631099,31631223,5.54,6.87,nonPSAE
noGFP_NFR_fo_2898,mycb,chr2,31827454,31827656,chr2,32126361,32126563,chr2,32126399,32126523,7.31,8.24,nonPSAE
noGFP_NFR_fo_2899,mycb,chr2,31829798,31830003,chr2,32128705,32128910,chr2,32128745,32128869,6.89,7.82,nonPSAE
noGFP_NFR_fo_29,efnb2b,chr1,6779465,6779930,chr1,6970398,6970863,chr1,6970488,6970612,6.89,8.12,nonPSAE
noGFP_NFR_fo_290,nrarpa,chr10,10803146,10803765,chr10,10879012,10879631,chr10,10879090,10879214,8.47,9.28,nonPSAE
noGFP_NFR_fo_2900,mycb,chr2,31855494,31855839,chr2,32154401,32154746,chr2,32154589,32154713,4.99,6.13,nonPSAE
noGFP_NFR_fo_2901,mycb,chr2,31855899,31856175,chr2,32154806,32155082,chr2,32154815,32154939,4.67,6,nonPSAE
noGFP_NFR_fo_2902,fam49ba,chr2,31871990,31872258,chr2,32170897,32171165,chr2,32170929,32171053,5.6,6.62,nonPSAE
noGFP_NFR_fo_2903,fam49ba,chr2,31874284,31874682,chr2,32173191,32173589,chr2,32173341,32173465,6.42,7.37,nonPSAE
noGFP_NFR_fo_2904,fam49ba,chr2,31889448,31889557,chr2,32188355,32188464,chr2,32188397,32188521,4.36,6.01,nonPSAE
noGFP_NFR_fo_2905,fam49ba,chr2,31889610,31889938,chr2,32188517,32188845,chr2,32188637,32188761,6.03,7.51,nonPSAE
noGFP_NFR_fo_2905,fam49ba,chr2,31889610,31889938,chr2,32188517,32188845,chr2,32188397,32188521,4.36,6.01,nonPSAE
noGFP_NFR_fo_2905,fam49ba,chr2,31889610,31889938,chr2,32188517,32188845,chr2,32188637,32188761,6.03,7.51,nonPSAE
noGFP_NFR_fo_2905,fam49ba,chr2,31889610,31889938,chr2,32188517,32188845,chr2,32188397,32188521,4.36,6.01,nonPSAE
noGFP_NFR_fo_2906,fam49ba,chr2,31909330,31909631,chr2,32208237,32208538,chr2,32208317,32208441,5.7,6.55,nonPSAE
noGFP_NFR_fo_2907,fam49ba,chr2,31959300,31959906,chr2,32258207,32258813,chr2,32258615,32258739,7.02,7.97,nonPSAE
noGFP_NFR_fo_2908,slc4a2a,chr2,32169695,32170279,chr2,32468602,32469186,chr2,32468973,32469097,7.27,7.9,nonPSAE
noGFP_NFR_fo_2909,puf60a,chr2,32414809,32415102,chr2,32713716,32714009,chr2,32713784,32713908,5.62,6.92,nonPSAE
noGFP_NFR_fo_291,nrarpa,chr10,10820814,10821391,chr10,10896680,10897257,chr10,10897000,10897124,7.05,8.01,nonPSAE
noGFP_NFR_fo_2910,puf60a,chr2,32415538,32415775,chr2,32714445,32714682,chr2,32714496,32714620,5.09,6.27,nonPSAE
noGFP_NFR_fo_2911,rnf220a,chr2,32791765,32792180,chr2,33090672,33091087,chr2,33090916,33091040,6.96,7.73,nonPSAE
noGFP_NFR_fo_2912,rnf220a,chr2,32802442,32802803,chr2,33101349,33101710,chr2,33101451,33101575,5.18,6.28,nonPSAE
noGFP_NFR_fo_2913,rnf220a,chr2,32809932,32810330,chr2,33108839,33109237,chr2,33108962,33109086,5.53,6.76,nonPSAE
noGFP_NFR_fo_2914,rnf220a,chr2,32812174,32812974,chr2,33111081,33111881,chr2,33111348,33111472,6.01,7.32,nonPSAE
noGFP_NFR_fo_2915,rnf220a,chr2,32813099,32813715,chr2,33112006,33112622,chr2,33112335,33112459,6.57,8.05,nonPSAE
noGFP_NFR_fo_2916,rnf220a,chr2,32825798,32826901,chr2,33124705,33125808,chr2,33125271,33125395,8.14,9.35,nonPSAE
noGFP_NFR_fo_2917,rnf220a,chr2,32827036,32827894,chr2,33125943,33126801,chr2,33126150,33126274,7.87,9.05,nonPSAE
noGFP_NFR_fo_2919,ptch2,chr2,33680408,33680765,chr2,33979315,33979672,chr2,33979428,33979552,5.88,6.91,nonPSAE
noGFP_NFR_fo_292,nrarpa,chr10,10831265,10831808,chr10,10907131,10907674,chr10,10907375,10907499,9.53,9.91,nonPSAE
noGFP_NFR_fo_2920,ptch2,chr2,33699975,33700289,chr2,33998882,33999196,chr2,33999001,33999125,6.58,7.8,nonPSAE
noGFP_NFR_fo_2921,ptch2,chr2,33700481,33700973,chr2,33999388,33999880,chr2,33999554,33999678,8.1,9.32,nonPSAE
noGFP_NFR_fo_2922,ptch2,chr2,33707896,33708274,chr2,34006803,34007181,chr2,34006969,34007093,7.42,8.48,nonPSAE
noGFP_NFR_fo_2923,ptch2,chr2,33711292,33711820,chr2,34010199,34010727,chr2,34010460,34010584,8.86,9.59,nonPSAE
noGFP_NFR_fo_2924,ptch2,chr2,33714006,33714342,chr2,34012913,34013249,chr2,34012968,34013092,5.16,6.89,nonPSAE
noGFP_NFR_fo_2925,klhl20,chr2,33814463,33814694,chr2,34113370,34113601,chr2,34113313,34113437,6.04,6.89,nonPSAE
noGFP_NFR_fo_2926,klhl20,chr2,33824542,33825196,chr2,34123449,34124103,chr2,34123561,34123685,7.47,8.57,nonPSAE
noGFP_NFR_fo_2927,cenpl,chr2,33942814,33943114,chr2,34241721,34242021,chr2,34241816,34241940,6.53,7.73,nonPSAE
noGFP_NFR_fo_2929,ankrd45,chr2,35413289,35413874,chr2,35709999,35710584,chr2,35710194,35710318,7,8.21,nonPSAE
noGFP_NFR_fo_293,nrarpa,chr10,10842877,10842987,chr10,10918743,10918853,chr10,10918765,10918889,3.74,5.07,nonPSAE
noGFP_NFR_fo_2930,ankrd45,chr2,35416826,35417315,chr2,35713536,35714025,chr2,35713814,35713938,6.95,7.81,nonPSAE
noGFP_NFR_fo_2931,rasal2,chr2,35484981,35485316,chr2,35781691,35782026,chr2,35781761,35781885,5.99,7.41,nonPSAE
noGFP_NFR_fo_2932,dhx9,chr2,35515937,35516373,chr2,35812647,35813083,chr2,35812924,35813048,6.58,7.71,nonPSAE
noGFP_NFR_fo_2933,dhx9,chr2,35521677,35522246,chr2,35818387,35818956,chr2,35818597,35818721,7.56,8.57,nonPSAE
noGFP_NFR_fo_2934,dhx9,chr2,35529495,35529812,chr2,35826205,35826522,chr2,35826328,35826452,5.45,6.47,nonPSAE
noGFP_NFR_fo_2935,lamc1,chr2,35621042,35621391,chr2,35917752,35918101,chr2,35917841,35917965,6.9,7.95,nonPSAE
noGFP_NFR_fo_2936,lamc1,chr2,35623621,35624526,chr2,35920331,35921236,chr2,35920508,35920632,8.48,9.42,nonPSAE
noGFP_NFR_fo_2937,lamc1,chr2,35627223,35627410,chr2,35923933,35924120,chr2,35923972,35924096,4.02,6.02,nonPSAE
noGFP_NFR_fo_2938,lamc1,chr2,35644054,35645052,chr2,35940764,35941762,chr2,35941251,35941375,8.13,8.78,nonPSAE
noGFP_NFR_fo_2939,lamc1,chr2,35645304,35645783,chr2,35942014,35942493,chr2,35942243,35942367,7.86,8.51,nonPSAE
noGFP_NFR_fo_294,nrarpa,chr10,10843185,10843676,chr10,10919051,10919542,chr10,10919182,10919306,8.36,9.05,nonPSAE
noGFP_NFR_fo_2940,sdr39u1,chr2,37536395,37536703,chr2,37833105,37833413,chr2,37833158,37833282,7.8,8.54,nonPSAE
noGFP_NFR_fo_2941,homez,chr2,37975465,37976167,chr2,38290379,38291081,chr2,38290631,38290755,7.9,8.72,nonPSAE
noGFP_NFR_fo_2942,spsb4a,chr2,39387589,39388385,chr2,39717754,39718550,chr2,39717964,39718088,8.16,9.56,nonPSAE
noGFP_NFR_fo_2943,spsb4a,chr2,39394396,39394608,chr2,39724561,39724773,chr2,39724612,39724736,2.95,4.73,nonPSAE
